ID_Column,Column,Label,Label@nl,Label@fr,Comment,Comment@nl,Comment@de,Comment@fr,Definition,Definition@nl,Definition@de,Definition@fr,Attribute,attributeOf,Unit,Format,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,wasGeneratedBy,Template,Column_type_variable,Column_personal_data,Column_sensitive_personal_data
ID_nameFr,nameFr,Medical products name,,,,,,,Represents the name of the medicinal product concerned by the authorisation in French ,Geeft in het Frans de naam weer van het geneesmiddel waarop de autorisatie betrekking heeft.,?,Représente le nom du médicament concerné par l'autorisation en francais.,,,,,,,,,,,,,String,No,No
ID_nameNl,nameNl,Medical products name,,,,,,,Represents the name of the medicinal product concerned by the authorisation in Dutch ,Geeft in het Nederlands de naam weer van het geneesmiddel waarop de autorisatie betrekking heeft.,?,Représente le nom du médicament concerné par l'autorisation en néerlandais.,,,,,,,,,,,,,String,No,No
ID_orphanDrug,orphanDrug,Orphan medicines designation by EMA for the product,,,,,,,A designation granted by EMA to certain pharmaceutical drugs or medical products intended for the treatment of rare diseases.,Een aanduiding die door het EMA wordt toegekend aan bepaalde farmaceutische geneesmiddelen of medische producten die bedoeld zijn voor de behandeling van zeldzame ziekten.,?,Une désignation accordée par l'EMA à certains médicaments pharmaceutiques ou produits médicaux destinés au traitement de maladies rares.,,,,,,,,,,,,,Boolean,No,No
ID_pcName,pcName,Product counter name of the product,,,,,,,"This field comes from the name of the product counter and is associated with a non-unique identifier associated with the product (product counter number). The identifier is provided by the related NCA (National Competence Authorities) . This pcName is usually a sub-category of the Product group name (pgName) and its unique identifier given by the related NCA (National Competence Authorities) , the PGnumber (product group number).","Dit veld is afgeleid van de naam van de product counter en is gekoppeld aan een niet-unieke identificatiecode voor het product (product counter nummer). De identificator wordt geleverd door de NCA (National Competence Authorities). Deze pcName is meestal een subcategorie van de productgroepnaam (pgName) en zijn unieke identificator die door de NCA (National Competence Authorities) wordt gegeven, het PGnumber (productgroepnummer).",?,"Ce champ provient du nom du ""product counter"" et est associé à un identifiant non unique associé au produit (numéro du ""product counter""). L'identifiant est fourni par les NCA (National Competence Authorities). Ce pcName est généralement une sous-catégorie du Product group name (pgName). Et se base sur son identifiant unique fourni par les NCA (National Competence Authorities), le PGnumber (numéro de groupe de produits).",,,,,,,,,,,,,String,No,No
ID_pcNameDe,pcNameDe,Product counter name,,,,,,,"This field comes from the name of the product counter in German and is associated with a non-unique identifier associated with the product (product counter number). The identifier is provided by the related NCA (National Competence Authorities) . This pcName is usually a sub-category of the Product group name (pgName) and its unique identifier given by the related NCA (National Competence Authorities) , the PGnumber (product group number).","Dit veld is afgeleid van de naam van de product counter in het Duits  en is gekoppeld aan een niet-unieke identificatiecode voor het product (product counter nummer). De identificator wordt geleverd door de NCA (National Competence Authorities). Deze pcName is meestal een subcategorie van de productgroepnaam (pgName) en zijn unieke identificator die door de NCA (National Competence Authorities) wordt gegeven, het PGnumber (productgroepnummer).",?,"Ce champ provient du nom du ""product counter"" en allemand et est associé à un identifiant non unique associé au produit (numéro du ""product counter""). L'identifiant est fourni par les NCA (National Competence Authorities). Ce pcName est généralement une sous-catégorie du Product group name (pgName). Et se base sur son identifiant unique fourni par les NCA (National Competence Authorities), le PGnumber (numéro de groupe de produits).",,,,,,,,,,,,,String,No,No
ID_pcNameEn,pcNameEn,Product counter name,,,,,,,"This field comes from the name of the product counter in English and is associated with a non-unique identifier associated with the product (product counter number). The identifier is provided by the related NCA (National Competence Authorities) . This pcName is usually a sub-category of the Product group name (pgName) and its unique identifier given by the related NCA (National Competence Authorities) , the PGnumber (product group number).","Dit veld is afgeleid van de naam van de product counter in het Engels en is gekoppeld aan een niet-unieke identificatiecode voor het product (product counter nummer). De identificator wordt geleverd door de NCA (National Competence Authorities). Deze pcName is meestal een subcategorie van de productgroepnaam (pgName) en zijn unieke identificator die door de NCA (National Competence Authorities) wordt gegeven, het PGnumber (productgroepnummer).",?,"Ce champ provient du nom du ""product counter"" en anglais et est associé à un identifiant non unique associé au produit (numéro du ""product counter""). L'identifiant est fourni par les NCA (National Competence Authorities). Ce pcName est généralement une sous-catégorie du Product group name (pgName). Et se base sur son identifiant unique fourni par les NCA (National Competence Authorities), le PGnumber (numéro de groupe de produits).",,,,,,,,,,,,,String,No,No
ID_pcNameFr,pcNameFr,Product counter name,,,,,,,"This field comes from the name of the product counter in French and is associated with a non-unique identifier associated with the product (product counter number). The identifier is provided by the related NCA (National Competence Authorities) . This pcName is usually a sub-category of the Product group name (pgName) and its unique identifier given by the related NCA (National Competence Authorities) , the PGnumber (product group number).","Dit veld is afgeleid van de naam van de product counter in het Frans en is gekoppeld aan een niet-unieke identificatiecode voor het product (product counter nummer). De identificator wordt geleverd door de NCA (National Competence Authorities). Deze pcName is meestal een subcategorie van de productgroepnaam (pgName) en zijn unieke identificator die door de NCA (National Competence Authorities)) wordt gegeven, het PGnumber (productgroepnummer).",?,"Ce champ provient du nom du ""product counter"" en francais et est associé à un identifiant non unique associé au produit (numéro du ""product counter""). L'identifiant est fourni par les NCA (National Competence Authorities). Ce pcName est généralement une sous-catégorie du Product group name (pgName). Et se base sur son identifiant unique fourni par les NCA (National Competence Authorities), le PGnumber (numéro de groupe de produits).",,,,,,,,,,,,,String,No,No
ID_pcNameNl,pcNameNl,Product counter name,,,,,,,"This field comes from the name of the product counter in Dutch and is associated with a non-unique identifier associated with the product (product counter number). The identifier is provided by the related NCA (National Competence Authorities) . This pcName is usually a sub-category of the Product group name (pgName) and its unique identifier given by the related NCA (National Competence Authorities) , the PGnumber (product group number).","Dit veld is afgeleid van de naam van de product counter in het Nederlands en is gekoppeld aan een niet-unieke identificatiecode voor het product (product counter nummer). De identificator wordt geleverd door de NCA (National Competence Authorities). Deze pcName is meestal een subcategorie van de productgroepnaam (pgName) en zijn unieke identificator die door de NCA (National Competence Authorities)) wordt gegeven, het PGnumber (productgroepnummer).",?,"Ce champ provient du nom du ""product counter"" en néerlandais et est associé à un identifiant non unique associé au produit (numéro du ""product counter""). L'identifiant est fourni par les NCA (National Competence Authorities). Ce pcName est généralement une sous-catégorie du Product group name (pgName) et de son identifiant unique fourni par les NCA (National Competence Authorities), le PGnumber (numéro de groupe de produits).",,,,,,,,,,,,,String,No,No
ID_pcNumber,pcNumber,Product counter number of the medical product (non-unique),,,,,,,"This field come from product counter and give a non-unique ID associated with the product. The ID is given by NCA. This number is most of the time a sub-category of Product group number (pgNumber, an unique ID given by related NCA (National Competence Authorities) to a group of product) and follow its taxonomy.","Dit veld komt van product counter  en geeft een niet-unieke ID die aan het product is gekoppeld. De ID wordt gegeven door de NCA (National Competence Authorities). Dit nummer is meestal een subcategorie van Productgroepnummer (pgNumber, een uniek ID dat door de NCA (National Competence Authorities) aan een productgroep wordt gegeven) en volgt de taxonomie ervan.",?,"Ce champ provient du ""product counter"" et donne un identifiant non unique associé au produit. L'identifiant est donné par les NCA. Ce numéro est généralement une sous-catégorie du numéro de groupe de produits (pgNumber, un identifiant unique attribué par les NCA à un groupe de produits) et suit sa taxonomie.",,,,,,,,,,,,,String,No,No
ID_pgName,pgName,Product group name ,,,,,,,This field comes from the name of the product group and is associated with an unique identifier associated with the product (product group number). The identifier is provided by the NCA (National Competence Authorities)  and follow a specific taxonomy depending on certains criteria.,Dit veld komt van de naam van de productgroep en is geassocieerd met een unieke identifier voor het product (productgroepnummer). De identificatie wordt verstrekt door de NCA (National Competence Authorities)) en volgt een specifieke taxonomie afhankelijk van bepaalde criteria.,?,Ce champ provient du nom de la catégorie de produits et est associé à un identifiant unique associé au produit (numéro de la catégorie de produits). L'identifiant est fourni par les NCA (National Competence Authorities) et suit une taxonomie spécifique en fonction de certains critères.,,,,,,,,,,,,,String,No,No
ID_pgNameDe,pgNameDe,Product group name ,,,,,,,This field comes from the name of the product group in German and is associated with an unique identifier associated with the product (product group number). The identifier is provided by the NCA (National Competence Authorities) and follow a specific taxonomy depending on certains criteria.,Dit veld komt van de naam van de productgroep in het Duits en is geassocieerd met een unieke identifier voor het product (productgroepnummer). De identificatie wordt verstrekt door het NCA (National Competence Authorities) en volgt een specifieke taxonomie afhankelijk van bepaalde criteria.,?,Ce champ provient du nom de la catégorie de produits et est associé à un identifiant unique associé au produit (numéro de la catégorie de produits). L'identifiant est fourni par les NCA (National Competence Authorities) et suit une taxonomie spécifique en fonction de certains critères.,,,,,,,,,,,,,String,No,No
ID_pgNameEn,pgNameEn,Product group name ,,,,,,,This field comes from the name of the product group in English and is associated with an unique identifier associated with the product (product group number). The identifier is provided by the NCA (National Competence Authorities) and follow a specific taxonomy depending on certains criteria.,Dit veld komt van de naam van de productgroep in het Engels en is geassocieerd met een unieke identifier voor het product (productgroepnummer). De identificatie wordt verstrekt door de NCA (National Competence Authorities)) en volgt een specifieke taxonomie afhankelijk van bepaalde criteria.,?,Ce champ provient du nom de la catégorie de produits et est associé à un identifiant unique associé au produit (numéro de la catégorie de produits). L'identifiant est fourni par les NCA (National Competence Authorities) et suit une taxonomie spécifique en fonction de certains critères.,,,,,,,,,,,,,String,No,No
ID_pgNameFr,pgNameFr,Product group name ,,,,,,,This field comes from the name of the product group in French and is associated with an unique identifier associated with the product (product group number). The identifier is provided by the NCA (National Competence Authorities) and follow a specific taxonomy depending on certains criteria.,Dit veld komt van de naam van de productgroep in het Frans en is geassocieerd met een unieke identifier voor het product (productgroepnummer). De identificatie wordt verstrekt door de NCA (National Competence Authorities)) en volgt een specifieke taxonomie afhankelijk van bepaalde criteria.,?,Ce champ provient du nom de la catégorie de produits et est associé à un identifiant unique associé au produit (numéro de la catégorie de produits). L'identifiant est fourni par les NCA (National Competence Authorities) et suit une taxonomie spécifique en fonction de certains critères.,,,,,,,,,,,,,String,No,No
ID_pgNameNl,pgNameNl,Product group name ,,,,,,,This field comes from the name of the product group in Dutch and is associated with an unique identifier associated with the product (product group number). The identifier is provided by the NCA (National Competence Authorities) and follow a specific taxonomy depending on certains criteria.,Dit veld komt van de naam van de productgroep in het Nederlands en is geassocieerd met een unieke identifier voor het product (productgroepnummer). De identificatie wordt verstrekt door de NCA (National Competence Authorities)) en volgt een specifieke taxonomie afhankelijk van bepaalde criteria.,?,Ce champ provient du nom de la catégorie de produits en néerlandais et est associé à un identifiant unique associé au produit (numéro de la catégorie de produits). L'identifiant est fourni par les NCA (National Competence Authorities) et suit une taxonomie spécifique en fonction de certains critères.,,,,,,,,,,,,,String,No,No
ID_pgNumber,pgNumber,Product group number ,,,,,,,Unique identifier associated with the product (product category number). The identifier is provided by the NCA and follows a specific taxonomy based on certain criterias.,Uniek identificatienummer geassocieerd met het product (productcategorieënummer). De identificatiecode wordt verstrekt door de NCA en volgt een specifieke taxonomie op basis van bepaalde criteria.,?,Identifiant unique associé au produit (numéro de la catégorie de produits). L'identifiant est fourni par les NCA et suit une taxonomie spécifique en fonction de certains critères.,,,,,,,,,,,,,String,No,No
ID_publicationRadiation,publicationRadiation,Indicate if the radiation has been published ,,,,,,,"In the case of authorization cancellation status, a publication may be carried out to make the information available to the public. This field indicates whether such a cancellation has been published. ",In het geval van de annuleringsstatus van een autorisatie kan een publicatie plaatsvinden om de informatie beschikbaar te maken voor het publiek. Dit veld geeft aan of een dergelijke annulering is gepubliceerd.  ,?,"Dans le cas du status de radiation d'une autorisation, une publication peut être réalisée afin de rendre l'information au public. Ce champ indique si une telle radiation à été publiée.  ",,,,,,,,,,,,,Boolean,No,No
ID_status ,status ,Current authorization status of a healthcare product.,,,,,,,"The current authorization status or state of a medicinal product or healthcare-related entity, indicating whether it is authorised, radiated, or any other relevant status.","De huidige autorisatiestatus of toestand van een geneesmiddelproduct of aan gezondheidszorg gerelateerde entiteit, die aangeeft of het geautoriseerd, bestraald of een andere relevante status heeft.",?,"Le statut d'autorisation actuel ou l'état d'un produit médical ou d'une entité liée à la santé, indiquant s'il est autorisé, radié ou tout autre statut pertinent.",,,,,,,,,,,,,String,No,No
ID_strengthDe,strengthDe,Dosage of the medical product,,,,,,,"The quantity of a medicinal product or substance, presented in German language (dosage).",De hoeveelheid van een geneesmiddel of stof in de Duitse taal.,?,La quantité d'un produit médical ou d'une substance en allemand.,,,,,,,,,,,,,String,No,No
ID_strengthFr,strengthFr,Dosage of the medical product,,,,,,,"The quantity of a medicinal product or substance, presented in French language (dosage).",De hoeveelheid van een geneesmiddel of stof in de Franse taal.,?,La quantité d'un produit médical ou d'une substance en français.,,,,,,,,,,,,,String,No,No
ID_strengthNl,strengthNl,Dosage of the medical product,,,,,,,"The quantity of a medicinal product or substance, presented in Dutch language (dosage).",De hoeveelheid van een geneesmiddel of stof in de Nederlandse taal.,?,La quantité d'un produit médical ou d'une substance en néerlandais.,,,,,,,,,,,,,String,No,No
ID_targetSpeciesEffectiveDate,targetSpeciesEffectiveDate,Date for designation of target species. ,,,,,,,"The specific date when the designation of target species for a particular medical product or treatment officially becomes effective, serving as a reference point for when the product's use with specific species can commence or change.","De specifieke datum waarop de aanduiding van doelsoorten voor een bepaald medisch product of behandeling officieel van kracht wordt, dient als referentiepunt voor het begin of de wijziging van het gebruik van het product met specifieke soorten.",?,"La date précise à laquelle la désignation des espèces cibles pour un produit médical ou un traitement particulier devient officiellement effective, servant de point de référence pour le début ou la modification de l'utilisation du produit avec des espèces spécifiques.",,,,,,,,,,,,,Date,No,No
ID_targetSpeciesPublication,targetSpeciesPublication,Authorization linked to a target species,,,,,,,The product is linked to a publication on a species or a category of animal.,The product is linked to a publication on a species or a category of animal. ,?,Le produit est lié à une publication sur une espèce ou une catégorie d'animaux.,,,,,,,,,,,,,Boolean,No,No
ID_usage,usage,Describe for which subject the autorisation is valid,,,,,,,Describe for which subject the autorisation is valid. This is either for Veterinary or Human.,Beschrijf voor welk onderwerp de autorisatie geldig is. Dit is voor Veterinair of Menselijk.,?,Décrivez pour quelle matière l'autorisation est valable. Il peut s'agir d'un sujet vétérinaire ou humain.,,,,,,,,,,,,,String,No,No
ID_version,version,Version is an indicator tracking authorization updates.,,,,,,,"The version number refers to the specific iteration or edition of an entry within the 'Autorisation(s)' dataset, denoting changes or updates made over time.","Het versienummer verwijst naar de specifieke iteratie of editie van een item binnen de ""Autorisation(s)"" dataset, wat wijzigingen of updates aangeeft die in de loop der tijd zijn aangebracht.",?,"Le numéro de version fait référence à l'itération ou à l'édition spécifique d'une entrée dans l'ensemble de données ""Autorisation(s)"", indiquant les changements ou les mises à jour effectués au fil du temps.",,,,,,,,,,,,,Number,No,No
ID_withdrawalPeriodsFr,withdrawalPeriodsFr,Waiting time for the target species consumption after medical product administration,,,,,,,"When administrating medecine to animal, certains product induce a certain period under which products from the animal cannot be consumed. This field display the waiting time for the target species consumption after medical product administration in French","Bij het toedienen van medicijnen aan dieren, leiden sommige producten tot een bepaalde periode waarin producten van het dier niet mogen worden geconsumeerd. Dit veld geeft de wachttijd weer voor de consumptie van de doelsoort na toediening van het geneesmiddel in het Frans.",?,"Lors de l'administration d'un médicament à un animal, certains produits induisent un certain délai pendant lequel les produits issus de l'animal ne peuvent être consommés. Ce champ affiche le temps d'attente pour la consommation de l'espèce cible après l'administration d'un produit médical en français.",,,,,,,,,,,,,String,No,No
ID_withdrawalPeriodsNl,withdrawalPeriodsNl,Waiting time for the target species consumption after medical product administration,,,,,,,"When administrating medecine to animal, certains product induce a certain period under which products from the animal cannot be consumed. This field display the waiting time for the target species consumption after medical product administration in Dutch","Bij het toedienen van medicijnen aan dieren, leiden sommige producten tot een bepaalde periode waarin producten van het dier niet mogen worden geconsumeerd. Dit veld geeft de wachttijd weer voor de consumptie van de doelsoort na toediening van het geneesmiddel in het Nederlands.",?,"Lors de l'administration d'un médicament à un animal, certains produits induisent un certain délai pendant lequel les produits issus de l'animal ne peuvent être consommés. Ce champ affiche le temps d'attente pour la consommation de l'espèce cible après l'administration d'un produit médical en néerlandais.",,,,,,,,,,,,,String,No,No
ID_lastModifiedDate,lastModifiedDate,Latest modification timestamp for the authorization record.,,,,,,,"The specific date and time when the authorization record was most recently modified or updated, serving as a timestamp for the record's latest changes.","De specifieke datum en tijd waarop het autorisatierecord het meest recent is gewijzigd of bijgewerkt, dient als tijdstempel voor de laatste wijzigingen in het record.",?,"La date et l'heure spécifiques auxquelles l'enregistrement d'autorisation a été le plus récemment modifié ou mis à jour, servant de témoin temporel pour les dernières modifications de l'enregistrement.",,,,,,,,,,,,,Date,No,No
ID_statusEffectiveDate,statusEffectiveDate,The date when the status of the authorization becomes effective,,,,,,,"The specific date when the status of an authorization becomes officially effective or changes, serving as a reference point for when the authorization's current status took effect or was updated.","De specifieke datum waarop de status van een autorisatie officieel effectief wordt of verandert, en die dient als referentiepunt voor wanneer de huidige status van de autorisatie van kracht werd of werd bijgewerkt.",?,"La date spécifique à laquelle le statut d'une autorisation devient officiellement effectif ou change, servant de point de référence pour indiquer quand le statut actuel de l'autorisation a pris effet ou a été mis à jour.",,,,,,,,,,,,,Date,No,No
ID_strength,strength,Dosage of the medical product,,,,,,,The specific dosage or concentration of a medical product or treatment,De specifieke dosering of concentratie van een medisch product of behandeling.,?,La dose ou concentration spécifique d'un produit médical ou d'un traitement.,,,,,,,,,,,,,String,No,No
